name,review
VetTrust Kleintierpraxis Stansstad,Sehr freundliches Personal man ist hier mit seinem Vierbeiner gut aufgehoben. Der Arzt hat alles super erklärt und die Optionen mitgeteilt. Die Behandlungsempfehlung wurde gemeinsam besprochen alles tip top. Immer wieder gern.
VetTrust Kleintierpraxis Stansstad,"Da arbeiten Menschen, die ihren Beruf lieben und ein grosses Herz für Tiere haben. Wir mussten mit unserer Hündin in unseren Ferien notfallmässig zum Tierarzt, bekamen sofort einen Termin und unsere Hündin wurde liebevoll behandelt. So eine Praxis wünscht man sich auch für uns Menschen. Diese Praxis und ihre Angestellten müssen erhalten bleiben. Also, liebe Kleintierbesitzer, geht mit euren Tieren hierhin. Es ist eine mega schöne Erfahrung und eure Tiere werden es euch danken!"
VetTrust Kleintierpraxis Stansstad,"Sehr geehrter Herr Krohm...ich habe mit Erstaunen von Ihrem traurigen Ereignis gelesen. Ich finde es furchtbar, das es dabei immer um das große Geldverdienen geht....und nicht im Vordergrund um die lieben Tiere.. Es tut mir sehr leid, dass Ihnen soviel Trauriges wieder fahren ist. Ich vermute ,dass einer aus dem Praxis Team  nicht die Information an die Ärztin weitergegeben hat, warum auch immer (z.B. um nicht unnötig länger arbeiten zumüssen...es ist ja Samstag  und ab 12 Uhr geschlossen) Wenn es also an dem ist, würde ich diese Praxis nicht mehr empfehlen und mir eine andere Tierarzt Praxis suchen , die ein Herz für Tiere hat und nicht nur für die Geldbörse. Ich wünsche ihnen, dass Sie diese schlechte Erfahrung in der Zukunft  nicht mehr machen müssen und allen anderen Kunden der Praxis auch."
VetTrust Kleintierpraxis Stansstad,"Kompetent, sehr freundliches Team. Gute Lage, einfach zu finden."
VetTrust Kleintierpraxis Stansstad,"Seit Dr. Rappo nicht mehr dort ist, nicht mehr zu empfehlen. . Frau ""Dr"" Widmer finde ich nicht kompetent und ehrlich🤔🤔"
VetTrust Kleintierpraxis Stansstad,Schlecht  gfunde....Adresse im Nirgendwo...Sehr zuvorkommende Bedienung ....Untersuchung . höflich...Danke...WILFRIED 😘.
VetTrust Kleintierpraxis Stansstad,"Sehr einfühlsam, professionell, ruhig, aeusserst freundlich und angemessen mitfühlend
Jederzeit für Haustierbesitzer zu empfehlen"
VetTrust Kleintierpraxis Stansstad,Sehr spontan und hohe Fachkompetenz. Hilfsbereit und sehr freundlich. Sehr zum Empfehlen
VetTrust Kleintierpraxis Stansstad,Sehr freundliches und umsorgendes Personal.
VetTrust Kleintierpraxis Stansstad,"Super freundlicher und schneller Tierarzt.
Sehr zu empfehlen."
VetTrust Kleintierpraxis Stansstad,"Gute Praxis, aber extrem teuer."
VetTrust Kleintierpraxis Stansstad,Top Service bei Dr Stalder und ihrem Team! Dankä
VetTrust Kleintierpraxis Stansstad,Nettes Personal. Angenehme Praxis. Keine Hektik
VetTrust Kleintierpraxis Stansstad,Gute kompetente Tierarztpraxis
VetTrust Kleintierpraxis Stansstad,Die beste Praxis
VetTrust Kleintierpraxis Stansstad,Super und kompetente tierarztpraxis
VetTrust Kleintierpraxis Stansstad,Immer wieder gerne
VetTrust Kleintierpraxis Stansstad,Da ist dein Haustier in guten Händen.
VetTrust Kleintierpraxis Stansstad,Sehr gute Tierarztpraxis.
VetTrust Kleintierpraxis Stansstad,Super kompetent
VetTrust Kleintierpraxis Stansstad,Freundlich und kompetent
VetTrust Kleintierpraxis Stansstad,Gutes Team.
VetTrust Kleintierpraxis Stansstad,Kompetentes Team.
VetTrust Kleintierpraxis Stansstad,Zuvorkommende Behandlung
VetTrust Kleintierpraxis Stansstad,Erfahrene Ärzte
VetTrust Kleintierpraxis Stansstad,Top tierarzt
VetTrust Kleintierpraxis Stansstad,Guter Service....aber teuer..
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Ich war schon mehrfach für meine Hunde da und war immer zufrieden mit der Betreuung. Der Arzt war sowohl vor Ort als auch am Telefon sehr verständnisvoll und auch das Personal an der Rezeption ist freundlich und aufmerksam. DANKE.

(Original)
J'y suis allée plusieurs fois pour mes chiens et j'ai toujours été satisfaite des soins. Le docteur s'est montré très compréhensif, aussi bien sur place qu'au téléphone et le personnel à l'accueil est aussi sympathique et à l'écoute. Merci."
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Der Arzt hat unseren Hamster am Samstag im Notfall aufgenommen, gleich nach Anruf. Das Tier war in einem wochenlangen Zustand, aber der Arzt hat uns geholfen, hat eine Injektion hergestellt und das Medikament verschrieben, so dass es unserem Haustier jetzt gut geht. Ich kann diese Praxis weiterempfehlen.

(Original)
The doctor accepted our hamster in emergency on Saturday, right after phone call. The animal was in a week condition, but the doctor helped us, made and injection and proscribed the medicine, so our pet is fine now. I can recommend this praxis."
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Seit ich dort bin, geht es meinen Katzen sehr gut.

(Original)
As minhas gatas estão muito bem de saúde desde que lá vou."
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Schnell, effizient, sehr nettes und hilfsbereites Personal? Empfehlen!

(Original)
Quickly, efficiently,very nice and helpful staff😊Recommend!"
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Am Telefon habe ich schnelle und hilfreiche Informationen erhalten.

(Original)
I received quick and helpful information on the phone."
VetTrust Kleintierpraxis Stansstad,"(Übersetzt von Google) Gut organisiert, freundlich und professionell

(Original)
Well organized, friendly and professional"
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Stansstad,
VetTrust Kleintierpraxis Telli Aarau,"Ich war das erste Mal in dieser Praxis und bin sehr positiv beeindruckt,wie freundlich,zuvorkommend und herzlich das Team auf mich und vorallem auch auf meine zwei kleinen Katzen eingegangen ist.Bin dankbar dafür und bringe die kleinen gerne wieder dahin,falls es nötig sein sollte,was man natürlich nicht hofft 😊"
VetTrust Kleintierpraxis Telli Aarau,Der Besuch mit meinem Büsi Mia zwecks Impfung und Check-up verlief wie gewohnt problemlos. Frau Frei und die anwesenden Schülerinnen (Zukunftstag!)  sorgten sich rührend um Mia. Meine Fragen bezüglich Futter wurden von Frau Frei und Frau Setz  kompetent beantwortet.- Besten Dank!
VetTrust Kleintierpraxis Telli Aarau,"Bubu(Katze) und wir sind sehr zufrieden.Sehr freundliches Personal, kompetente Ärztin, obwohl Bubu nicht der einfachste ist 😉"
VetTrust Kleintierpraxis Telli Aarau,Seit bald zwei Jahren gehe ich mit meinen Tieren in die VetTrust Praxis Telli Aarau. Die Mitarbeiterinnen sind immer sehr nett . Hier steht das Wohl der Tiere an erster Stelle. Vielen Dank für eure tolle Arbeit🐾
VetTrust Kleintierpraxis Telli Aarau,"Sehr freundliches Personal und saubere Praxisräume.
Die Tierärztinnen sind fachlich sehr kompetent, einfühlsam und gehen auf die Probleme der Tiere ein.
Ich bin sehr zufrieden und werde weiterhin in die Praxis gehen mit meinen beiden Katzen."
VetTrust Kleintierpraxis Telli Aarau,"Die Atmosphäre ist super, sehr freundliche Begrüssung, ruhig und vor allem mein Hund legte den Stress ab, den er ansonsten bei solchen Terminen hatte."
VetTrust Kleintierpraxis Telli Aarau,Von A-Z sehr gut. Ich gehe seit meiner ersten Katze immer in die Kleintierpraxis Telli.
VetTrust Kleintierpraxis Telli Aarau,Seit Jahren vertrauen wir die Gesundheit unserer beiden Kater dem tollen Team der Kleintierpraxis Telli in Aarau an. Auch in für uns bangen Momenten konnten wir auf kurzfristige und sehr kompetente und einfühlsame Unterstützung zählen.
VetTrust Kleintierpraxis Telli Aarau,"Sehr kompetente junge Ärztin, liebes Personal, wurde super beraten.
Astrid bode"
VetTrust Kleintierpraxis Telli Aarau,"Tierfreundliche Praxis, kompetente und einfühlsame Tierärztin/nen. Nettes Praxisteam, das die tierischen Patienten liebevoll umsorgt. Bin seit Jahren Kundin und  immer sehr zufrieden."
VetTrust Kleintierpraxis Telli Aarau,Schneller und freundlicher Service. Transparenz bei den Kosten. Wir werden diese Tierarztpraxis wieder besuchen!
VetTrust Kleintierpraxis Telli Aarau,"Waren auf der Suche nach einem Tierarzt welcher unser Büsi früher behandeln ( Zahnfleischendzündung ) kann als unsere Stammtierklinik. Haben direkt 2 Wochen später einen Termin erhalten. Sehr nettes und freundliches Personal. Wir sind sehr kompetent beraten worden wie wir zukünftig fortfahren sollten, damit die Entzündung/ Zahnstein nicht schnell fortschreiten kann. Selbst unser Büsi hat sich so wohl gefühlt, das sie sich freiwilig Streicheleinheiten bei der Tierärztin abgeholt hat ☺️ An dieser Stelle nochmals einen herzlichen Dank an alle Mitarbeiter"
VetTrust Kleintierpraxis Telli Aarau,"Super Betreuung 😇 wir haben neu in diese Praxis gewechselt, sehr empfehlenswert. Vielen Dank."
VetTrust Kleintierpraxis Telli Aarau,Tierarzt unseres Vertrauens ‼️
VetTrust Kleintierpraxis Telli Aarau,"Gleich beim Termin Vereinbarung am Telefon haben wir es gemerkt das sie sehr freundlich sind.
Die Mitarbeiterinnen sind sehr Freundlich
Und kompetent und die Ärztin hat sich auch Zeit für unsere Tiere genommen
Ich kann es nur empfehlen.
Ich werde aufjedenfall jetzt zu jeder Kontrolle meine Tiere hier bringen.

Vielen Dank und Viele Grüsse
I.K"
VetTrust Kleintierpraxis Telli Aarau,"Egal ob Impfung, offene Wunde, Augenentzündung oder kurzer Kontrollbesuch - meine Katzen und ich fühlen uns stets gut und professionell aufgehoben und verstanden. Sowohl die Tierärztinnen als auch die Tierpraxisassistentinnen sind zuvorkommend und herzlich."
VetTrust Kleintierpraxis Telli Aarau,"Gutes Team, meine Katze war absolut entspannt!"
VetTrust Kleintierpraxis Telli Aarau,"Freundlich, kompetent und geduldig"
VetTrust Kleintierpraxis Telli Aarau,"Sehr zufrieden mit dem VetTrust-Team.
Hier merkt man, dass das Wohl des Tieres an erster Stelle kommt, nicht der Profit. Die professionelle Beratung und das freundliche Personal haben mich überzeugt."
VetTrust Kleintierpraxis Telli Aarau,"Super freundliche und sehr kompetente Tierärzte/innen! Das Wartezimmer ist ebenfalls äusserst angenehm und es gibt feinen Kaffee.

Wir mussten bereits mehrmals mit unseren Hasen vorbeikommen und es wurde jedes mal sehr professionell gearbeitet. Auch wurde uns im Detail erklärt wie wir mit unseren Hasen vorgehen sollten falls sich deren Zustand nicht bessern würde inkl. Notfallnummern (und auch eine private Handynummer der Tierärztin!) über das Wochenende.

Man sieht, dass dieser Tierarztpraxis das Wohl der Tiere sehr am Herzen liegt. Dies ist definitiv die Kleintierpraxis unserer Wahl im Raum Aargau."
VetTrust Kleintierpraxis Telli Aarau,"Freundliches Personal. Kurze Wartezeit.
Die Diagnose wurde rasch gestellt. Guter Umgang mit der zu behandelnden Tier.
Es wurden weitere Dienstleistungen angeboten aber keine unnötige Behandlungen vorgenommen."
VetTrust Kleintierpraxis Telli Aarau,"Ein riesen Lob and Frau Dr. Holsboer und ihr team. Mein büsi sergey (16) war jetzt insgsamt 5 Tage bei ihnen und musste leider eingeschläfert werden aber sie haben wirklich alles gemacht was sinn macht und nichts unnötiges was sein leiden verlängert hätte. sind auch mega einfühlsam und lieb zu den tieren und menschen. ein starker kontrast zu der tierklinik in entfelden. ich bin sehr froh durfte sergey von ihnen behandelt werden und man merkt wirklich das ihr den job des tierwohles wegen macht.

liebe grüsse & noch einmal herzlichen dank

nihal lehmann"
VetTrust Kleintierpraxis Telli Aarau,Sehr kompetente Tierärztinnen und Assistentinnen. Immer freundlich.
VetTrust Kleintierpraxis Telli Aarau,"Super freundliches,kompetentes und zuvorkommendes Team. Ich war sehr zufrieden und kann die Praxis jedem weiter empfehlen."
VetTrust Kleintierpraxis Telli Aarau,"Freundliche Tierärztinnen aber leider enorm hoche Preise. Wäre es nicht so teuer, dann würde ich 5/5 Sternen geben."
VetTrust Kleintierpraxis Telli Aarau,Super lieb und empathisch ❤️
VetTrust Kleintierpraxis Telli Aarau,"Ich war sehr zufrieden, mit der Behandlung und der Beratung."
VetTrust Kleintierpraxis Telli Aarau,"Sehr freundliches Personal,
natürlich Tiere liebend"
VetTrust Kleintierpraxis Telli Aarau,Die Büsi und ich haben sich sehr gut aufgehoben gefühlt. Danke.
VetTrust Kleintierpraxis Telli Aarau,Sehr nettes und kompetente Personal. Preise sind nicht überteuert. Kann ich guten Gewissens weiterempfehlen.
VetTrust Kleintierpraxis Telli Aarau,Etwas teurer aber bisher wurden alle meine Patienten gut versorgt.
VetTrust Kleintierpraxis Telli Aarau,Speziellen Ort für unsere Tiere!!
VetTrust Kleintierpraxis Telli Aarau,Sehr freundlich und ganz liebevolles Team
VetTrust Kleintierpraxis Telli Aarau,Das Personal ist so lieb .Es ist einfach genial
VetTrust Kleintierpraxis Telli Aarau,"Sehr kompetente, geduldige und freundliche Tierärztin und Praxishelferin."
VetTrust Kleintierpraxis Telli Aarau,Schnell  und freundlich
VetTrust Kleintierpraxis Telli Aarau,Freundlich und gute beratung
VetTrust Kleintierpraxis Telli Aarau,Tolle Aerzte einfühlsam..weiter so!
VetTrust Kleintierpraxis Telli Aarau,Sehr freundliches Personal
VetTrust Kleintierpraxis Telli Aarau,Sehr gut
VetTrust Kleintierpraxis Telli Aarau,Gute Tierpraxis. Hundecoiffeur verbesserungswürdig.
VetTrust Kleintierpraxis Telli Aarau,Liebevoller Umgang mit den Tieren
VetTrust Kleintierpraxis Telli Aarau,Eine super Kleintierpraxis
VetTrust Kleintierpraxis Telli Aarau,"(Übersetzt von Google) Ich möchte Dr. Corinne Holsboer und dem gesamten Team dafür danken, dass sie meine Luna so gut behandelt haben. Wir danken Ihnen sehr für Ihre Freundlichkeit und für all die Aufmerksamkeit mit unserer Luna. Unendliche Dankbarkeit für alles.!🙏🤲🏻💚🐾🤍

(Original)
I would like to thank Dr. Corinne Holsboer and the whole team for having treated my Luna so well. We thank you very much for your kindness and for all the attention with our Luna. Immense gratitude for everything.!🙏🤲🏻💚🐾🤍"
VetTrust Kleintierpraxis Telli Aarau,"(Übersetzt von Google) Schnell rein und raus, um die Krallen der Katze zu schneiden. Sie sind nett zu den Tieren.

(Original)
In out and out swiftly to get cat's claws cut. They're lovely with the animals."
VetTrust Kleintierpraxis Telli Aarau,"(Übersetzt von Google) Bisher eine sehr gute Erfahrung. Freundlich, hilfsbereit und sie sprechen auch Englisch. Musste überhaupt nicht warten. Der erste Besuch hat super geklappt!

(Original)
So far a very good experience. Friendly, helpful, and they speak English too. Didn't have to wait at all. First visit went great!"
VetTrust Kleintierpraxis Telli Aarau,"(Übersetzt von Google) Toller Service, tolles Wissen

(Original)
Great service, great knowledge"
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Telli Aarau,
VetTrust Kleintierpraxis Therwil,Haben unserem Meerschweinchen das Leben gerettet. Alles tiptop!
VetTrust Kleintierpraxis Therwil,"Vielen Dank dem Team und Dr. Costa welche unsere Katze seit Jahren liebevoll betreut.
Ein grosartiger Arzt und sehr sympathisches Team !"
VetTrust Kleintierpraxis Therwil,"Maskenpflicht und sehr grosszügige Patienten Termine. Jederzeit sicher und angenehm.
Das gilt auch für die medizinische Betreuung - seit über 20 Jahren Top! Der lange Anfahrtsweg lohnt sich."
VetTrust Kleintierpraxis Therwil,Sehr angenehme. Meine Katze habe ich am Morgen zur Sterilisation und Check up mit Impfen gebracht. Konnte sie am Abend nach der Arbeit abholen. Sie konnte in der Zwischenzeit ihre Narkose ausschlafen.
VetTrust Kleintierpraxis Therwil,Kompetentes und äusserst freundliches Team. Immer sorgsamer Umgang mit unserer Katze. Sind seit Jahren Kunden und begeistert. Können Leone Costa als Tierarzt wirklich sehr empfehlen!
VetTrust Kleintierpraxis Therwil,Sehr freundliche Praxis. Kurzfristig Termin bekommen. Fühlte mich kompetent beraten. Guter Umgang mit meinem Kater.
VetTrust Kleintierpraxis Therwil,Ich bin seit meinem Zuzug nach Baselland Kunde mit meinen Katzen und bin sehr zufrieden. Es gibt dort immer eine Tiptop-Beratung und ~Behandlung für meine Lieblinge
VetTrust Kleintierpraxis Therwil,Ich fühle mich ernst genommen. Die Tiere werden liebevoll behandelt.
VetTrust Kleintierpraxis Therwil,Sehr angenehmer Umgang mit Tier und Mensch. Kostenfreundlich. Freundliche Mitarbeiterinnen.
VetTrust Kleintierpraxis Therwil,"Bester Tierarzt. Gehe mit meinen Hunden seit 1985 zu Dr. Costa. Kompetent, ruh7ge und verständliche Erklärungen. Top Team."
VetTrust Kleintierpraxis Therwil,"Bin sehr zufrieden, sehr freundlich im umgang mit den tieren und den herrchen/frauchen, zahlbare leistungen einfach top"
VetTrust Kleintierpraxis Therwil,Sehr guter Tierarzt. Gehe schon über 20 Jahre zu ihm mit den Tieren.
VetTrust Kleintierpraxis Therwil,"Toller, sympathischer Tierarzt. Viel Erfahrung und sehr freundlich"
VetTrust Kleintierpraxis Therwil,Excelent!  Sehr gutes und Sehr Nett.
VetTrust Kleintierpraxis Therwil,Sehr nett und kompetent.Jede Frage beantwortet und unkomplizert bei Organisation.
VetTrust Kleintierpraxis Therwil,Kompetentes Team und einen ruhigen Umgang mit Tieren. Erklärt gut und verständlich.
VetTrust Kleintierpraxis Therwil,"Alle sehr nett, kann ich nur sehr empfehlen..."
VetTrust Kleintierpraxis Therwil,"Fachlich kompetent, liebevoll mit den Tieren"
VetTrust Kleintierpraxis Therwil,Kompetente Tierärzte und sehr freundliches Personal
VetTrust Kleintierpraxis Therwil,Sehr nett und kompetent.
VetTrust Kleintierpraxis Therwil,👌👌💪
VetTrust Kleintierpraxis Therwil,Der beste Tierarzt !
VetTrust Kleintierpraxis Therwil,"(Übersetzt von Google) Ausgezeichneter Tierarzt, obwohl unser Hund ein sehr nervöser Patient ist.

(Original)
Excellent vet, although our dog is a very nervous patient."
VetTrust Kleintierpraxis Therwil,"(Übersetzt von Google) Die Schwestern und Tierärzte sind super. Sympathisch und hilfsbereit

(Original)
The nurses and vets are amazing. Sympathetic and helpful"
VetTrust Kleintierpraxis Therwil,"(Übersetzt von Google) Top Typ

(Original)
Tip Top"
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
VetTrust Kleintierpraxis Therwil,
Solovet Tierärzte AG,Wir waren mit unserer Katze.  Wir sind sehr erfreut.  Professionell und sehr freundlich. Wir haben auch nicht so viel bezahlt für so gute Beratung. Ich empfehle diesen Tierarzt Praxis. Danke
Solovet Tierärzte AG,Sehr freundliche und aufmerksame Leute.Ob am Telefon oder direkt vor Ort man wird immer sehr gut beraten man nimmt sich Zeit für die Tiere wie auch für die Halter.
Solovet Tierärzte AG,"Die Tierärztin ist sehr einfühlsam und kimpetent. Ich bin froh eine so gute Tierärztin zu haben. Die Katzen bleiben immer sehr ruhig und alles verläuft in der Regel stressfrei, dank Frau Kemp!"
Solovet Tierärzte AG,"Ein sehr nettes, kleines Team. Super fürsorglich und freundlich. Auch kurzfristig waren bei uns schon Termine möglich. Wir vertrauen ihnen gern unsere beiden Katzen an."
Solovet Tierärzte AG,"Es ist jedesmal sehr angenehm und persönlich, sehr freundlich und kompetent....es passt einfach alles!Sehr empfehlenswert!"
Solovet Tierärzte AG,Perfekt wie immer!
Solovet Tierärzte AG,Sehr nettes Personal und gute Behandlung vom Tier. Werde gerne meinen 4-Beiner wieder zur Kontrolle bringen. Top 👍
Solovet Tierärzte AG,"Super wie die Tierärztin mit meinem Kater umgehen konnte , denn Lucky zog alle Register von knurren, fauchen und sich mit allen 4 Pfoten wehren ."
Solovet Tierärzte AG,"Nachdem unser Tierarzt altershalber aufgehört hat waren wir auf der Suche nach einem neuen.  Wir haben  diese Praxis gefunden und sind total zufrieden.  Unsere Katzen fühlen sich dort wohl.
Wir gehen sehr gerne zu Frau Kemp und sind sehr zufrieden"
Solovet Tierärzte AG,Sehr freundlich und ruhig. Ging sehr schön ruhig mit unserer Katze um. Parkplatz beim Haus in Trimbach.
Solovet Tierärzte AG,"Kompetent, zuvorkommend, freundlich!
Konnten mit unserer Katze gleich vorbeikommen, damit dieser geholfen werden kann."
Solovet Tierärzte AG,"Hatte so Angst, da mein Hund extrem schwierig ist zum impfen. Die Tierärztin hat es aber suuuper gemacht und nicht nur den Hund beruhigt, sondern auch mich. Danke. Das ist jetzt mein neuer TA des vertrauens."
Solovet Tierärzte AG,"Freundlich. Sehr, sehr guter Umgang mit den Tieren. Pragmatischer Behandlungsansatz. Einfach Tiptop."
Solovet Tierärzte AG,"Wir könne diese Tierarztpraxis nur empfehlen. Neben der kompetenten Beratung und der hervorragenden Behandlung unseres Hundes, erfuhren wir einen sehr respektvollen und einfühlsamen Umgang mit uns als Halter und mit unserem Haustier. Vielen Dank!"
Solovet Tierärzte AG,Super liebe ärzte
Solovet Tierärzte AG,Tieraerztin ist sehr lieb zu den Tiere. Moderne Praxis sehr sauber
Solovet Tierärzte AG,Einfühlsame und kompetente tierärztin
Solovet Tierärzte AG,"Sehr freundlich. 😊
Ich und meine Tiere haben sich wohlgefühlt."
Solovet Tierärzte AG,Die Praxisnotfalldienst ist während 365 Tagen rund um die Uhr erreichbar.
Solovet Tierärzte AG,Sehr kopetente und freundliche Bedienung! Danke
Solovet Tierärzte AG,Professionelle Arbeit und sehr gute Beratung
Solovet Tierärzte AG,Super und auch nicht teuet
Solovet Tierärzte AG,Freundliche beratung
Solovet Tierärzte AG,Gut
Solovet Tierärzte AG,"(Übersetzt von Google) Sie waren super freundlich zu mir und meiner Katze. Der Tierarzt hat alles gut und geduldig erklärt. Ich empfehle auf jeden Fall!

(Original)
They were super friendly with me and my cat. The vet explained everything well and with patience. I recommend for sure!"
Solovet Tierärzte AG,"(Übersetzt von Google) Ich gehe seit Jahren zu diesem Tierarzt. Ich kann diesen Tierarzt allen meinen Nachbarn und Freunden wärmstens empfehlen. Sie sind sachkundig, hochkompetent und behandeln die Tiere mit Freundlichkeit und Mitgefühl.

(Original)
I've been going to this vet for years . I highly recommend this vet to all my neighbors and friends. They are knowledgable , highly competent and treat the animals with kindness and compassion."
Solovet Tierärzte AG,"(Übersetzt von Google) Habe gleich einen Termin bekommen. Sehr nett zu meiner Katze und mir, da sie über die Regenbogenbrücke gehen musste.

(Original)
Got an appointment right away.  Very kind with my cat and me as she had to cross the rainbow bridge."
